NU_ANO,TP_ESCOLA,Q006,SG_UF_PROVA,QTD
2023,3,G,AP,22
2023,3,G,BA,337
2023,3,G,CE,250
2023,3,G,DF,308
2023,3,G,ES,158
2023,3,G,GO,283
2023,3,G,MA,100
2023,3,G,MG,683
2023,3,G,MS,92
2023,3,G,MT,117
2023,3,G,PA,178
2023,3,G,PB,133
2023,3,G,PE,255
2023,3,G,PI,93
2023,3,G,PR,521
2023,3,G,RJ,908
2023,3,G,RN,123
2023,3,G,RO,33
2023,3,G,RR,6
2023,3,G,RS,387
2023,3,G,SC,398
2023,3,G,SE,72
2023,3,G,SP,2365
2023,3,G,TO,27
2023,3,G,AC,19
2023,3,G,AL,116
2023,3,G,AM,83
2023,3,G,AP,31
2023,3,G,BA,441
2023,3,G,CE,290
2023,3,G,DF,453
2023,3,G,ES,203
2023,3,G,GO,376
2023,3,G,MA,112
2023,3,G,MG,940
2023,3,G,MS,145
2023,3,G,MT,176
2023,3,G,PA,247
2023,3,G,PB,166
2023,3,G,PE,304
2023,3,G,PI,118
2023,3,G,PR,753
2023,3,G,RJ,1125
2023,3,G,RN,169
2023,3,G,RO,43
2023,3,G,RR,16
2023,3,G,RS,493
2023,3,G,SC,492
2023,3,G,SE,88
2023,3,G,SP,3328
2023,3,G,TO,58
2023,3,G,AC,28
2023,3,G,AL,113
2023,3,G,AM,93
2023,3,G,AP,34
2023,3,G,BA,443
2023,3,G,CE,313
2023,3,G,DF,540
2023,3,G,ES,212
2023,3,G,GO,413
2023,3,G,MA,123
2023,3,G,MG,976
2023,3,G,MS,146
2023,3,G,MT,189
2023,3,G,PA,235
2023,3,G,PB,139
2023,3,G,PE,350
2023,3,G,PI,135
2023,3,G,PR,751
2023,3,G,RJ,1175
2023,3,G,RN,182
2023,3,G,RO,39
2023,3,G,RR,15
2023,3,G,RS,574
2023,3,G,SC,474
2023,3,G,SE,114
2023,3,G,SP,3408
2023,3,G,TO,64
2023,3,G,AC,29
2023,3,G,AL,95
2023,3,G,AM,91
2023,3,G,AP,14
2023,3,G,BA,444
2023,3,G,CE,318
2023,3,G,DF,637
2023,3,G,ES,232
2023,3,G,GO,409
2023,3,G,MA,129
2023,3,G,MG,992
2023,3,G,MS,152
2023,3,G,MT,195
2023,3,G,PA,230
2023,3,G,PB,138
2023,3,G,PE,360
2023,3,G,PI,109
2023,3,G,PR,709
2023,3,G,RJ,1207
2023,3,G,RN,202
2023,3,G,RO,35
2023,3,G,RR,22
2023,3,G,RS,525
2023,3,G,SC,462
2023,3,G,SE,99
2023,3,G,SP,3469
2023,3,G,TO,50
2023,3,G,AC,36
2023,3,G,AL,145
2023,3,G,AM,148
2023,3,G,AP,32
2023,3,G,BA,628
2023,3,G,CE,466
2023,3,G,DF,925
2023,3,G,ES,322
2023,3,G,GO,727
2023,3,G,MA,194
2023,3,G,MG,1436
2023,3,G,MS,220
2023,3,G,MT,330
2023,3,G,PA,303
2023,3,G,PB,201
2023,3,G,PE,668
2023,3,G,PI,175
2023,3,G,PR,1093
2023,3,G,RJ,1914
2023,3,G,RN,209
2023,3,G,RO,59
2023,3,G,RR,25
2023,3,G,RS,833
2023,3,G,SC,693
2023,3,G,SE,118
2023,3,G,SP,5459
2023,3,G,TO,89
